player_id,seasons_played,total_gp,total_w,total_l,career_w_pct,total_min,total_fgm,total_fga,career_fg_pct,total_fg3m,total_fg3a,career_fg3_pct,total_ftm,total_fta,career_ft_pct,total_oreb,total_dreb,total_reb,total_ast,total_tov,total_stl,total_blk,total_blka,total_pf,total_pfd,total_pts,total_plus_minus,total_nba_fantasy_pts,total_dd2,total_td3,career_ppg,career_rpg,career_apg,career_spg,career_bpg,career_topg,first_season,last_season
140,2,93,50,43,0.53763443,1184.9133,87.0,215.0,0.40465117,0.0,2.0,0.0,123.0,150.0,0.82,70.0,125.0,195.0,42.0,57.0,30.0,12.0,24.0,135.0,1.0,297.0,-65.0,663.0,0.0,0.0,3.1935484,2.096774,0.4516129,0.32258064,0.12903225,0.61290324,21996,21997
143,3,176,61,115,0.3465909,2752.1748,359.0,919.0,0.390642,118.0,331.0,0.35649547,206.0,254.0,0.8110236,43.0,182.0,225.0,381.0,208.0,86.0,10.0,49.0,322.0,2.0,1042.0,-258.0,1963.5,0.0,0.0,5.9204545,1.2784091,2.1647727,0.48863637,0.056818184,1.1818181,21996,21998
145,8,410,193,217,0.4707317,7815.822,1315.0,3130.0,0.4201278,496.0,1319.0,0.37604246,528.0,626.0,0.8434505,288.0,756.0,1044.0,316.0,368.0,232.0,92.0,145.0,683.0,14.0,3654.0,-37.0,5984.8003,3.0,0.0,8.912195,2.5463414,0.7707317,0.56585366,0.22439024,0.89756095,21996,22003
146,6,381,238,143,0.62467194,4431.435,417.0,1011.0,0.41246292,175.0,487.0,0.3593429,34.0,61.0,0.55737704,177.0,460.0,637.0,270.0,122.0,149.0,83.0,20.0,366.0,7.0,1043.0,81.0,2786.4,0.0,0.0,2.7375329,1.671916,0.70866144,0.39107612,0.21784776,0.32020998,21996,22001
147,11,762,379,383,0.49737534,24013.932,4335.0,9841.0,0.440504,678.0,1880.0,0.3606383,2406.0,2946.0,0.81670064,388.0,2328.0,2716.0,2643.0,1708.0,611.0,254.0,430.0,1973.0,272.0,11754.0,-792.0,19864.7,29.0,1.0,15.425197,3.5643044,3.468504,0.80183727,0.33333334,2.2414699,21996,22006
154,2,46,13,33,0.2826087,574.325,40.0,92.0,0.4347826,0.0,2.0,0.0,21.0,50.0,0.42,58.0,109.0,167.0,12.0,28.0,16.0,8.0,10.0,87.0,0.0,101.0,-79.0,363.4,0.0,0.0,2.1956522,3.6304348,0.26086956,0.3478261,0.17391305,0.6086956,21996,21997
156,4,187,126,61,0.6737968,2916.5337,452.0,963.0,0.46936655,0.0,4.0,0.0,191.0,246.0,0.77642274,119.0,270.0,389.0,138.0,141.0,39.0,132.0,51.0,482.0,4.0,1095.0,69.0,2140.7998,0.0,0.0,5.855615,2.0802138,0.7379679,0.20855615,0.7058824,0.7540107,21996,21999
157,3,186,81,105,0.43548387,5093.1733,645.0,1507.0,0.42800266,162.0,457.0,0.35448578,176.0,239.0,0.7364017,66.0,241.0,307.0,741.0,285.0,208.0,26.0,27.0,350.0,2.0,1628.0,-351.0,3524.9,5.0,0.0,8.752688,1.6505376,3.983871,1.1182796,0.13978495,1.532258,21996,21998
160,1,6,4,2,0.6666667,28.805,4.0,11.0,0.36363637,1.0,3.0,0.33333334,1.0,2.0,0.5,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,10.0,0.0,23.4,0.0,0.0,1.6666666,0.33333334,0.33333334,0.33333334,0.16666667,0.16666667,21997,21997
164,7,410,233,177,0.5682927,10188.434,858.0,2139.0,0.40112203,236.0,698.0,0.3381089,448.0,557.0,0.8043088,131.0,863.0,994.0,1866.0,758.0,337.0,43.0,96.0,1224.0,35.0,2400.0,100.0,6773.8,6.0,1.0,5.8536587,2.4243903,4.5512195,0.8219512,0.104878046,1.8487805,21996,22002
165,6,338,190,148,0.56213015,10231.097,2076.0,4191.0,0.49534717,9.0,37.0,0.24324325,945.0,1324.0,0.71374625,682.0,2043.0,2725.0,666.0,798.0,468.0,642.0,239.0,937.0,7.0,5106.0,562.0,11907.001,98.0,1.0,15.106509,8.06213,1.9704142,1.3846154,1.8994083,2.3609467,21996,22001
166,5,320,232,88,0.725,8311.9,956.0,2263.0,0.42244807,163.0,535.0,0.3046729,425.0,594.0,0.7154882,344.0,822.0,1166.0,930.0,400.0,378.0,185.0,146.0,632.0,8.0,2500.0,1196.0,6583.2,2.0,0.0,7.8125,3.64375,2.90625,1.18125,0.578125,1.25,21996,22000
168,7,329,141,188,0.42857143,9390.343,1294.0,3038.0,0.42593813,228.0,679.0,0.33578792,607.0,739.0,0.82138026,427.0,1171.0,1598.0,593.0,396.0,235.0,110.0,151.0,817.0,15.0,3423.0,90.0,6869.1,16.0,0.0,10.404255,4.857143,1.8024316,0.71428573,0.3343465,1.2036474,21996,22002
170,4,143,78,65,0.54545456,1646.73,142.0,361.0,0.3933518,2.0,5.0,0.4,54.0,71.0,0.7605634,116.0,237.0,353.0,79.0,81.0,30.0,24.0,19.0,226.0,3.0,340.0,-235.0,963.10004,0.0,0.0,2.3776224,2.4685314,0.55244756,0.20979021,0.16783217,0.56643355,21996,21999
173,3,157,112,45,0.7133758,2863.5435,197.0,503.0,0.3916501,98.0,275.0,0.35636362,56.0,85.0,0.65882355,124.0,292.0,416.0,114.0,98.0,98.0,34.0,17.0,361.0,2.0,548.0,291.0,1516.2001,1.0,0.0,3.4904459,2.6496816,0.72611463,0.6242038,0.21656051,0.6242038,21996,21998
175,2,60,13,47,0.21666667,558.5967,35.0,85.0,0.4117647,0.0,0.0,,23.0,31.0,0.7419355,68.0,111.0,179.0,14.0,32.0,9.0,15.0,8.0,107.0,1.0,93.0,-123.0,368.80002,0.0,0.0,1.55,2.9833333,0.23333333,0.15,0.25,0.53333336,21996,21997
176,5,46,32,14,0.6956522,313.88336,41.0,86.0,0.47674417,0.0,0.0,,18.0,26.0,0.6923077,21.0,51.0,72.0,15.0,22.0,4.0,23.0,10.0,53.0,2.0,100.0,-26.0,267.90002,0.0,0.0,2.173913,1.5652174,0.32608697,0.08695652,0.5,0.47826087,21996,22002
177,5,245,126,119,0.51428574,5926.1,578.0,1280.0,0.4515625,81.0,218.0,0.37155962,225.0,255.0,0.88235295,96.0,388.0,484.0,1238.0,323.0,259.0,10.0,57.0,338.0,6.0,1462.0,-44.0,4383.8003,11.0,0.0,5.967347,1.9755102,5.053061,1.0571429,0.040816326,1.3183674,21996,22000
178,6,365,191,174,0.52328765,9276.795,1269.0,2680.0,0.47350746,2.0,11.0,0.18181819,267.0,615.0,0.43414634,953.0,1516.0,2469.0,397.0,465.0,161.0,316.0,187.0,1107.0,24.0,2807.0,-176.0,7331.3003,57.0,0.0,7.690411,6.764384,1.0876713,0.4410959,0.8657534,1.2739726,21996,22003
179,6,302,100,202,0.33112583,7562.958,841.0,2106.0,0.39933524,243.0,702.0,0.34615386,621.0,727.0,0.8541953,227.0,615.0,842.0,536.0,334.0,249.0,75.0,154.0,516.0,7.0,2546.0,-810.0,4998.4004,0.0,0.0,8.430464,2.7880795,1.7748344,0.8245033,0.24834438,1.1059602,21996,22001
180,7,254,148,106,0.5826772,3604.9434,399.0,933.0,0.42765275,112.0,274.0,0.40875912,292.0,341.0,0.856305,74.0,229.0,303.0,561.0,251.0,94.0,7.0,74.0,368.0,11.0,1202.0,-52.0,2459.1,0.0,0.0,4.7322836,1.1929134,2.2086613,0.37007874,0.027559055,0.988189,21996,22002
181,1,48,16,32,0.33333334,762.225,101.0,239.0,0.42259413,59.0,135.0,0.43703705,39.0,45.0,0.8666667,4.0,40.0,44.0,116.0,71.0,19.0,0.0,16.0,30.0,0.0,300.0,-210.0,512.8,0.0,0.0,6.25,0.9166667,2.4166667,0.39583334,0.0,1.4791666,21996,21996
182,5,272,105,167,0.38602942,6894.202,940.0,2121.0,0.44318718,70.0,207.0,0.33816424,327.0,523.0,0.625239,522.0,1038.0,1560.0,596.0,443.0,232.0,100.0,158.0,714.0,5.0,2277.0,-470.0,5596.0,26.0,0.0,8.371324,5.7352943,2.1911764,0.85294116,0.36764705,1.6286764,21996,22000
183,3,136,70,66,0.5147059,3939.1167,773.0,1534.0,0.5039113,1.0,4.0,0.25,290.0,413.0,0.7021792,329.0,671.0,1000.0,177.0,303.0,108.0,100.0,100.0,453.0,2.0,1837.0,129.0,3623.5,33.0,0.0,13.507353,7.352941,1.3014706,0.7941176,0.7352941,2.2279413,21996,21998
184,4,202,113,89,0.5594059,6666.028,941.0,2150.0,0.43767443,227.0,593.0,0.38279933,393.0,547.0,0.7184644,178.0,528.0,706.0,648.0,383.0,295.0,72.0,119.0,551.0,20.0,2502.0,310.0,5039.2,1.0,0.0,12.386139,3.4950495,3.2079208,1.460396,0.35643566,1.8960396,21996,21999
185,12,686,405,281,0.590379,25789.068,6006.0,12773.0,0.4702106,209.0,690.0,0.30289856,2187.0,3249.0,0.6731302,1729.0,5069.0,6798.0,2924.0,1891.0,994.0,942.0,475.0,2215.0,399.0,14408.0,1553.0,30868.602,378.0,17.0,21.002916,9.909621,4.2623906,1.4489796,1.3731779,2.7565598,21996,22007
187,4,191,84,107,0.43979058,3418.51,617.0,1348.0,0.45771512,4.0,7.0,0.5714286,237.0,333.0,0.7117117,307.0,521.0,828.0,165.0,181.0,130.0,35.0,83.0,536.0,5.0,1475.0,-17.0,3030.0999,9.0,0.0,7.722513,4.3350787,0.8638743,0.6806283,0.18324608,0.947644,21996,21999
190,5,158,94,64,0.5949367,1664.6517,157.0,340.0,0.4617647,2.0,3.0,0.6666667,77.0,138.0,0.557971,134.0,257.0,391.0,34.0,103.0,32.0,110.0,34.0,344.0,3.0,393.0,-371.0,1236.2,1.0,0.0,2.487342,2.4746835,0.21518987,0.20253165,0.6962025,0.65189874,21996,22000
192,4,249,103,146,0.41365463,6455.5146,839.0,2123.0,0.39519548,380.0,1001.0,0.37962037,256.0,319.0,0.8025078,111.0,503.0,614.0,400.0,234.0,171.0,70.0,80.0,443.0,7.0,2314.0,-136.0,4139.8003,0.0,0.0,9.293173,2.4658635,1.6064258,0.686747,0.2811245,0.939759,21996,21999
193,6,463,270,193,0.58315337,17938.016,2106.0,4223.0,0.4986976,2.0,10.0,0.2,1502.0,2063.0,0.7280659,891.0,3295.0,4186.0,1926.0,859.0,387.0,139.0,398.0,1169.0,34.0,5716.0,418.0,14347.2,152.0,7.0,12.345572,9.041037,4.159827,0.83585316,0.300216,1.8552916,21996,22002
194,1,27,11,16,0.4074074,221.46167,32.0,60.0,0.53333336,3.0,5.0,0.6,8.0,9.0,0.8888889,9.0,17.0,26.0,11.0,8.0,6.0,2.0,0.0,25.0,0.0,75.0,-29.0,138.7,0.0,0.0,2.7777777,0.962963,0.4074074,0.22222222,0.074074075,0.2962963,21997,21997
195,3,168,32,136,0.1904762,3921.0051,287.0,738.0,0.3888889,148.0,411.0,0.36009732,71.0,102.0,0.6960784,48.0,203.0,251.0,701.0,215.0,132.0,18.0,19.0,336.0,2.0,793.0,-510.0,2380.7002,3.0,0.0,4.720238,1.4940476,4.172619,0.78571427,0.10714286,1.2797619,21996,21998
197,5,247,127,120,0.51417005,4120.4033,505.0,1289.0,0.39177656,204.0,570.0,0.35789475,178.0,236.0,0.7542373,227.0,507.0,734.0,257.0,164.0,202.0,111.0,56.0,514.0,20.0,1392.0,204.0,3433.3,0.0,0.0,5.6356277,2.97166,1.0404859,0.81781375,0.4493927,0.6639676,21996,22000
198,7,459,274,185,0.5969499,9135.456,1082.0,2432.0,0.44490132,352.0,870.0,0.4045977,253.0,296.0,0.8547297,266.0,913.0,1179.0,470.0,340.0,178.0,122.0,57.0,951.0,28.0,2769.0,701.0,5448.8003,0.0,0.0,6.0326796,2.5686274,1.0239651,0.38779956,0.2657952,0.7407407,21996,22002
199,1,13,3,10,0.23076923,199.52834,29.0,76.0,0.38157895,9.0,34.0,0.2647059,9.0,12.0,0.75,5.0,26.0,31.0,10.0,12.0,8.0,4.0,4.0,33.0,1.0,76.0,-57.0,152.2,0.0,0.0,5.8461537,2.3846154,0.7692308,0.61538464,0.30769232,0.9230769,21996,21996
201,7,324,191,133,0.58950615,4793.136,304.0,736.0,0.41304347,0.0,2.0,0.0,156.0,347.0,0.44956774,547.0,915.0,1462.0,105.0,206.0,89.0,248.0,61.0,753.0,23.0,764.0,77.0,3480.9001,4.0,0.0,2.3580246,4.512346,0.32407406,0.27469134,0.7654321,0.63580245,21996,22002
202,5,59,39,20,0.66101694,774.8184,93.0,225.0,0.41333333,21.0,65.0,0.32307693,30.0,36.0,0.8333333,16.0,73.0,89.0,134.0,53.0,35.0,2.0,9.0,73.0,0.0,237.0,34.0,602.8,0.0,0.0,4.016949,1.5084746,2.2711864,0.59322035,0.033898305,0.89830506,21996,22000
203,2,55,37,18,0.6727273,1077.76,84.0,216.0,0.3888889,43.0,118.0,0.3644068,20.0,30.0,0.6666667,28.0,130.0,158.0,195.0,44.0,72.0,10.0,11.0,119.0,0.0,231.0,280.0,915.1,0.0,0.0,4.2,2.8727272,3.5454545,1.3090909,0.18181819,0.8,21996,21997
204,4,287,212,75,0.73867595,8621.134,1384.0,2860.0,0.48391607,228.0,541.0,0.42144176,874.0,968.0,0.9028926,207.0,646.0,853.0,1104.0,461.0,351.0,71.0,124.0,607.0,45.0,3870.0,1905.0,7354.6,2.0,0.0,13.484321,2.9721255,3.84669,1.2229965,0.24738675,1.6062717,21996,21999
208,12,784,426,358,0.5433673,25139.492,4994.0,10919.0,0.4573679,510.0,1540.0,0.33116883,3028.0,3498.0,0.8656375,504.0,2184.0,2688.0,5064.0,2000.0,852.0,138.0,427.0,2233.0,591.0,13526.0,1316.0,25317.6,128.0,3.0,17.25255,3.4285715,6.4591837,1.0867347,0.17602041,2.5510204,21996,22007
209,6,356,204,152,0.5730337,6855.24,1238.0,2789.0,0.4438867,458.0,1104.0,0.41485506,283.0,348.0,0.8132184,134.0,529.0,663.0,460.0,312.0,208.0,44.0,82.0,456.0,3.0,3217.0,87.0,5146.6,0.0,0.0,9.036517,1.8623595,1.2921349,0.58426964,0.123595506,0.8764045,21996,22001
210,6,345,193,152,0.5594203,12248.072,2278.0,5092.0,0.4473684,234.0,657.0,0.3561644,930.0,1047.0,0.88825214,219.0,1021.0,1240.0,2662.0,779.0,660.0,114.0,147.0,724.0,27.0,5720.0,896.0,12744.0,81.0,2.0,16.57971,3.594203,7.715942,1.9130435,0.33043477,2.257971,21996,22001
211,1,28,1,27,0.035714287,304.94168,28.0,63.0,0.44444445,0.0,0.0,,16.0,30.0,0.53333336,30.0,28.0,58.0,14.0,29.0,5.0,10.0,3.0,44.0,0.0,72.0,-92.0,178.6,0.0,0.0,2.5714285,2.0714285,0.5,0.17857143,0.35714287,1.0357143,21996,21996
212,2,51,18,33,0.3529412,373.91,23.0,72.0,0.31944445,0.0,0.0,,23.0,45.0,0.51111114,45.0,54.0,99.0,4.0,23.0,4.0,30.0,10.0,60.0,0.0,69.0,-18.0,272.8,0.0,0.0,1.3529412,1.9411764,0.078431375,0.078431375,0.5882353,0.4509804,21996,21997
213,10,696,363,333,0.5215517,21252.215,2627.0,5969.0,0.44010723,1.0,20.0,0.05,2108.0,2847.0,0.7404285,1840.0,3629.0,5469.0,894.0,1088.0,333.0,710.0,624.0,1979.0,152.0,7363.0,-69.0,17307.8,158.0,0.0,10.579023,7.8577585,1.2844827,0.47844827,1.0201149,1.5632184,21996,22005
216,7,421,260,161,0.6175772,8006.0903,792.0,2130.0,0.371831,218.0,679.0,0.3210604,267.0,351.0,0.7606838,216.0,945.0,1161.0,1232.0,528.0,257.0,100.0,111.0,715.0,3.0,2069.0,-347.0,5853.1997,5.0,0.0,4.9144893,2.7577198,2.9263659,0.6104513,0.2375297,1.2541568,21996,22002
219,6,308,140,168,0.45454547,7196.085,950.0,2093.0,0.45389393,83.0,246.0,0.33739838,302.0,355.0,0.85070425,87.0,566.0,653.0,876.0,282.0,193.0,19.0,57.0,465.0,12.0,2285.0,-361.0,4736.5996,1.0,0.0,7.4188313,2.1201298,2.8441558,0.6266234,0.06168831,0.91558444,21996,22001
221,9,597,261,336,0.43718594,15851.949,1895.0,3985.0,0.47553325,1.0,7.0,0.14285715,1233.0,1620.0,0.76111114,1312.0,2834.0,4146.0,634.0,689.0,468.0,436.0,482.0,1279.0,18.0,5024.0,-1123.0,12973.2,86.0,0.0,8.41541,6.9447236,1.0619766,0.7839196,0.73031825,1.1541039,21996,22004
223,4,94,42,52,0.44680852,1019.68835,99.0,220.0,0.45,2.0,9.0,0.22222222,51.0,69.0,0.73913044,70.0,96.0,166.0,35.0,50.0,40.0,23.0,14.0,217.0,7.0,251.0,-51.0,641.69995,0.0,0.0,2.6702127,1.7659575,0.3723404,0.42553192,0.24468085,0.5319149,21997,22000
224,12,820,493,327,0.60121953,28602.182,4253.0,9857.0,0.43147,1372.0,3674.0,0.37343496,2487.0,3041.0,0.8178231,637.0,2738.0,3375.0,2438.0,1333.0,1360.0,494.0,464.0,2146.0,375.0,12365.0,2492.0,24301.002,15.0,0.0,15.079268,4.115854,2.9731708,1.6585366,0.60243905,1.6256098,21996,22007
226,4,90,47,43,0.5222222,976.4583,76.0,179.0,0.424581,0.0,6.0,0.0,50.0,70.0,0.71428573,60.0,93.0,153.0,37.0,60.0,41.0,32.0,21.0,135.0,1.0,202.0,-55.0,600.10004,0.0,0.0,2.2444444,1.7,0.41111112,0.45555556,0.35555556,0.6666667,21996,21999
228,5,315,196,119,0.62222224,5056.6265,484.0,997.0,0.48545638,1.0,9.0,0.11111111,363.0,491.0,0.7393075,440.0,701.0,1141.0,219.0,235.0,143.0,82.0,121.0,524.0,8.0,1332.0,393.0,3469.7,6.0,0.0,4.2285714,3.6222222,0.6952381,0.45396826,0.26031747,0.74603176,21996,22000
234,4,159,45,114,0.28301886,3542.3748,443.0,1096.0,0.40419707,140.0,385.0,0.36363637,243.0,319.0,0.76175547,93.0,222.0,315.0,480.0,251.0,120.0,19.0,82.0,375.0,0.0,1269.0,-359.0,2533.0,3.0,0.0,7.981132,1.981132,3.018868,0.754717,0.11949685,1.5786164,21996,21999
236,3,117,46,71,0.3931624,1590.39,182.0,518.0,0.35135135,26.0,77.0,0.33766234,110.0,131.0,0.8396947,52.0,127.0,179.0,148.0,116.0,72.0,13.0,35.0,108.0,1.0,500.0,-138.0,1075.8,0.0,0.0,4.2735043,1.5299145,1.2649573,0.61538464,0.11111111,0.991453,21996,22000
238,8,400,211,189,0.5275,12475.813,1486.0,3017.0,0.49254227,0.0,5.0,0.0,952.0,1505.0,0.63255817,1255.0,2361.0,3616.0,379.0,681.0,328.0,170.0,354.0,1412.0,14.0,3924.0,309.0,9644.699,119.0,0.0,9.81,9.04,0.9475,0.82,0.425,1.7025,21996,22003
239,11,421,180,241,0.42755345,7211.4263,944.0,2513.0,0.37564665,323.0,923.0,0.34994584,645.0,767.0,0.84093875,71.0,371.0,442.0,1125.0,462.0,253.0,19.0,149.0,683.0,52.0,2856.0,-381.0,5427.9,4.0,0.0,6.783848,1.0498812,2.672209,0.6009501,0.04513064,1.0973872,21996,22007
240,2,97,35,62,0.36082473,1223.2966,185.0,462.0,0.4004329,106.0,274.0,0.38686132,28.0,46.0,0.6086956,19.0,92.0,111.0,207.0,103.0,65.0,3.0,21.0,148.0,0.0,504.0,-139.0,1048.7,1.0,0.0,5.195876,1.1443299,2.1340206,0.6701031,0.030927835,1.0618557,21996,21997
241,1,24,17,7,0.7083333,135.87,16.0,35.0,0.45714286,0.0,0.0,,10.0,14.0,0.71428573,4.0,14.0,18.0,12.0,11.0,9.0,1.0,4.0,15.0,0.0,42.0,-18.0,100.6,0.0,0.0,1.75,0.75,0.5,0.375,0.041666668,0.45833334,21996,21996
243,11,667,361,306,0.54122937,16082.472,1812.0,4194.0,0.4320458,339.0,964.0,0.35165974,751.0,952.0,0.78886557,361.0,1793.0,2154.0,1832.0,885.0,784.0,127.0,350.0,1286.0,13.0,4714.0,731.0,11894.799,11.0,2.0,7.0674663,3.2293854,2.7466266,1.1754123,0.1904048,1.3268366,21996,22006
244,6,194,75,119,0.38659793,4520.2285,606.0,1545.0,0.392233,343.0,916.0,0.37445414,131.0,169.0,0.7751479,56.0,321.0,377.0,464.0,227.0,200.0,44.0,37.0,320.0,2.0,1686.0,-379.0,3339.4001,0.0,0.0,8.6907215,1.9432989,2.3917525,1.0309278,0.22680412,1.1701031,21996,22001
246,2,132,51,81,0.38636363,2058.5566,166.0,343.0,0.483965,0.0,6.0,0.0,78.0,134.0,0.58208954,196.0,370.0,566.0,49.0,90.0,82.0,77.0,42.0,310.0,0.0,410.0,-523.0,1549.7,4.0,0.0,3.1060605,4.287879,0.37121212,0.6212121,0.5833333,0.6818182,21996,21997
247,3,189,110,79,0.58201057,6370.405,858.0,2016.0,0.42559522,413.0,1031.0,0.40058196,401.0,473.0,0.8477801,64.0,299.0,363.0,705.0,265.0,124.0,5.0,38.0,246.0,2.0,2530.0,449.0,4145.1,1.0,0.0,13.386244,1.9206349,3.7301588,0.65608466,0.026455026,1.4021164,21996,21998
248,9,571,272,299,0.47635728,13944.834,1540.0,3537.0,0.43539724,139.0,438.0,0.3173516,577.0,881.0,0.65493757,1131.0,1968.0,3099.0,912.0,690.0,617.0,211.0,337.0,1306.0,35.0,3796.0,-46.0,10676.801,33.0,0.0,6.647986,5.4273205,1.5971979,1.0805604,0.36952713,1.2084063,21996,22004
251,5,196,120,76,0.6122449,5537.785,711.0,1719.0,0.41361257,183.0,501.0,0.36526945,395.0,530.0,0.745283,122.0,622.0,744.0,412.0,287.0,109.0,82.0,144.0,415.0,1.0,2000.0,274.0,3796.7998,2.0,0.0,10.204082,3.7959185,2.1020408,0.5561224,0.41836736,1.4642857,21996,22000
252,8,578,391,187,0.6764706,21049.39,4882.0,9749.0,0.5007693,18.0,73.0,0.24657534,3803.0,4895.0,0.7769152,1088.0,4147.0,5235.0,2433.0,1693.0,781.0,389.0,545.0,1581.0,46.0,13585.0,3007.0,25333.5,239.0,3.0,23.50346,9.057094,4.2093425,1.3512111,0.6730104,2.9290657,21996,22003
255,16,876,473,403,0.53995436,28839.766,5273.0,10841.0,0.48639426,210.0,644.0,0.32608697,3369.0,4341.0,0.7760885,924.0,4017.0,4941.0,3351.0,1994.0,1025.0,466.0,599.0,1932.0,1315.0,14125.0,1804.0,27559.7,126.0,18.0,16.12443,5.640411,3.8253424,1.1700913,0.53196347,2.2762556,21996,22012
258,10,598,311,287,0.5200669,16745.879,2263.0,4681.0,0.4834437,1.0,7.0,0.14285715,1228.0,1585.0,0.7747634,1452.0,3027.0,4479.0,697.0,887.0,366.0,342.0,478.0,1863.0,26.0,5755.0,38.0,13412.302,132.0,0.0,9.623746,7.4899664,1.1655518,0.61204016,0.5719063,1.4832776,21996,22005
262,3,181,72,109,0.39779004,2685.9866,121.0,249.0,0.48594376,0.0,1.0,0.0,42.0,80.0,0.525,260.0,449.0,709.0,84.0,44.0,101.0,94.0,10.0,253.0,4.0,284.0,-247.0,1801.7999,0.0,0.0,1.5690608,3.9171271,0.4640884,0.55801105,0.519337,0.24309392,21996,21999
265,3,190,100,90,0.5263158,3292.155,266.0,678.0,0.39233038,30.0,101.0,0.2970297,70.0,98.0,0.71428573,160.0,374.0,534.0,130.0,77.0,90.0,79.0,19.0,334.0,6.0,632.0,46.0,1897.8,1.0,0.0,3.3263159,2.8105264,0.68421054,0.47368422,0.41578948,0.40526316,21996,21998
270,8,482,284,198,0.58921164,15432.426,1847.0,3940.0,0.46878174,1.0,23.0,0.04347826,640.0,893.0,0.71668535,1178.0,2249.0,3427.0,916.0,421.0,418.0,395.0,139.0,1002.0,37.0,4335.0,719.0,11839.399,73.0,0.0,8.993776,7.1099586,1.900415,0.8672199,0.81950206,0.87344396,21996,22003
271,6,417,156,261,0.37410071,9725.507,1332.0,3063.0,0.43486777,246.0,687.0,0.3580786,1110.0,1360.0,0.8161765,213.0,568.0,781.0,489.0,519.0,323.0,78.0,277.0,1115.0,26.0,4020.0,-861.0,6374.7,2.0,0.0,9.640287,1.8729017,1.1726619,0.77458036,0.18705036,1.2446043,21996,22001
273,3,120,43,77,0.35833332,1615.495,201.0,462.0,0.43506494,18.0,50.0,0.36,73.0,120.0,0.60833335,87.0,107.0,194.0,92.0,74.0,60.0,13.0,49.0,174.0,0.0,493.0,-112.0,1008.8,0.0,0.0,4.108333,1.6166667,0.76666665,0.5,0.108333334,0.6166667,21996,21998
275,9,602,318,284,0.5282392,21725.256,4103.0,9243.0,0.4439035,921.0,2310.0,0.3987013,2038.0,2338.0,0.8716852,251.0,1596.0,1847.0,1476.0,1315.0,410.0,96.0,376.0,1482.0,31.0,11165.0,176.0,15798.4,2.0,0.0,18.54651,3.0681064,2.4518273,0.6810631,0.15946844,2.1843853,21996,22004
278,10,611,348,263,0.5695581,9764.321,1003.0,2315.0,0.43326133,2.0,32.0,0.0625,628.0,890.0,0.70561796,501.0,943.0,1444.0,668.0,473.0,404.0,149.0,160.0,918.0,41.0,2636.0,167.0,6556.8,1.0,0.0,4.314239,2.3633387,1.0932897,0.66121113,0.24386252,0.7741408,21996,22005
279,2,36,17,19,0.4722222,217.8,9.0,15.0,0.6,0.0,0.0,,1.0,2.0,0.5,17.0,20.0,37.0,8.0,4.0,3.0,10.0,1.0,30.0,0.0,19.0,-12.0,110.4,0.0,0.0,0.5277778,1.0277778,0.22222222,0.083333336,0.2777778,0.11111111,21996,21997
280,6,243,85,158,0.34979424,3039.5952,246.0,525.0,0.46857142,0.0,0.0,,202.0,354.0,0.5706215,315.0,497.0,812.0,47.0,178.0,77.0,115.0,72.0,620.0,1.0,694.0,-231.0,2136.9,1.0,0.0,2.855967,3.3415637,0.19341564,0.31687242,0.47325101,0.73251027,21996,22001
281,9,433,200,233,0.46189377,7219.998,952.0,2071.0,0.4596813,3.0,19.0,0.15789473,335.0,445.0,0.752809,726.0,1272.0,1998.0,194.0,278.0,220.0,238.0,123.0,1137.0,33.0,2242.0,-130.0,6026.5996,20.0,0.0,5.1778293,4.614319,0.44803694,0.50808316,0.5496536,0.6420323,21996,22004
283,14,733,438,295,0.5975443,17983.15,2277.0,5824.0,0.3909684,853.0,2380.0,0.35840335,713.0,944.0,0.7552966,323.0,1240.0,1563.0,1769.0,816.0,864.0,130.0,210.0,1404.0,157.0,6120.0,725.0,12815.101,3.0,0.0,8.34925,2.1323328,2.4133697,1.1787176,0.17735334,1.1132333,21996,22009
287,1,20,1,19,0.05,130.44167,14.0,33.0,0.42424244,0.0,0.0,,6.0,12.0,0.5,5.0,31.0,36.0,5.0,10.0,3.0,2.0,4.0,35.0,0.0,34.0,-11.0,89.7,0.0,0.0,1.7,1.8,0.25,0.15,0.1,0.5,21996,21996
288,4,246,119,127,0.48373982,5623.44,807.0,1726.0,0.46755505,0.0,6.0,0.0,612.0,779.0,0.7856226,387.0,884.0,1271.0,218.0,344.0,160.0,105.0,110.0,514.0,2.0,2226.0,-367.0,4529.2,22.0,0.0,9.04878,5.1666665,0.88617885,0.6504065,0.42682928,1.398374,21996,21999
289,1,42,21,21,0.5,546.8483,75.0,175.0,0.42857143,16.0,46.0,0.3478261,52.0,59.0,0.88135594,25.0,50.0,75.0,16.0,29.0,17.0,0.0,17.0,43.0,0.0,218.0,29.0,354.0,0.0,0.0,5.1904764,1.7857143,0.3809524,0.4047619,0.0,0.6904762,21997,21997
291,1,27,24,3,0.8888889,269.77335,23.0,43.0,0.53488374,0.0,0.0,,20.0,25.0,0.8,25.0,40.0,65.0,6.0,19.0,8.0,9.0,6.0,30.0,1.0,66.0,-46.0,185.0,0.0,0.0,2.4444444,2.4074075,0.22222222,0.2962963,0.33333334,0.7037037,21996,21996
